coursecategory,timespentoncourse,numberofvideoswatched,numberofquizzestaken,quizscores,completionrate,devicetype,coursecompletion
4,33.13328725736264,9,9,89.07904402641746,71.81730328001171,0,1
4,77.90917236292987,15,4,76.00713619639144,14.600202408307371,1,1
2,70.98419049480005,17,9,56.10054709601708,73.03316448777682,0,1
0,50.6916224973052,19,5,81.8850089178944,95.54212485986196,0,1
3,66.86201078745417,2,3,68.00552229059721,69.80196278388539,1,0
3,46.92265692145591,1,10,53.85906336103686,27.61723386471196,1,0
3,24.53217727031665,20,1,51.351459808444645,70.8891844295079,0,0
0,5.312507376669582,10,2,53.59825749124965,2.589741540221302,1,0
3,46.24105560317248,4,7,68.13559504341418,83.33319192094832,1,0
3,45.09513742920565,18,10,79.0865123549132,84.62072599272872,1,1
4,3.798205403947792,1,6,60.12060308161793,63.047357764156274,1,0
4,45.44658831034551,4,5,53.328418220054,59.43421651163921,1,0
4,1.7147747533680575,18,8,77.74735271212688,8.8804273835132,0,0
3,49.41272065431283,1,4,64.54174132733706,59.1639922942592,1,0
1,77.82141696623893,10,9,57.87754389249227,55.46281692661456,0,0
3,54.6615031651057,16,10,57.40685477376935,24.737415192243084,1,0
4,99.9464476514538,4,10,88.52495822269546,99.3724956037271,0,1
4,26.369237465018184,15,9,53.48913256802029,92.28976767154042,1,1
1,67.7261357359155,9,10,90.54416659595346,95.42416931627162,0,1
0,97.42909127223432,2,8,67.59921216236631,60.46012175027106,1,0
2,67.70995815553071,17,4,74.5024912463706,71.16955497571892,1,1
4,7.878518503469658,0,10,69.69900156821714,87.18824931653926,0,0
0,8.065334375048625,15,3,50.14835293552455,32.92062588265448,1,0
1,40.16903529847453,3,7,99.73643846145764,40.17038652191256,1,0
1,85.17957492060738,17,0,87.14135025002,38.38115677102276,1,0
4,71.55346133902783,2,2,55.62953655143335,29.293707360213727,0,1
3,87.82569985490208,12,0,60.51034135261727,11.555413336658283,1,0
1,55.17650536004907,16,7,89.27413429161521,19.72135168390525,0,1
1,37.48768443374367,10,5,57.542100232926494,9.165057974541192,0,0
4,71.161724632151,20,7,69.50148207838862,38.75339757288959,1,0
2,99.58443441021194,6,3,86.60956862617044,23.752867333493487,1,0
0,30.516154143665887,2,0,54.28830686081444,43.230211762404494,1,0
3,43.70518018241219,17,6,56.326667245294495,71.99330836827225,0,1
2,69.49909263533662,5,4,73.28035584803742,78.34443102846542,1,1
2,62.91436535816086,8,1,99.18519889167251,71.8364218914295,1,1
1,39.448320889483206,7,8,53.215308752684855,27.65394232932564,1,0
2,19.504284514267017,8,6,66.09300659117189,58.69257489437233,1,0
3,75.48851408798892,6,5,51.59931027018335,68.00353444096659,0,1
3,8.511292481180707,13,3,93.72070001313516,53.65595677695016,1,0
1,96.03288393776666,16,8,72.54000161108803,33.87518481902044,1,1
2,35.25127629289557,18,9,58.05214082654548,52.96997331599965,0,0
4,52.08903141183748,6,7,99.74779718846948,49.564896916515046,1,1
3,72.00150208280188,17,1,54.22573344289155,23.06423703835861,0,1
0,78.18380125721443,13,2,52.98716459127223,19.296617506805514,0,0
3,85.3318440730744,6,7,89.96497545039594,54.00551569225348,1,1
2,88.56266004397723,4,7,82.23138399718927,99.92976684291833,0,1
0,95.152259550112,12,10,62.45739028549708,38.93828058518618,0,0
1,93.25836575763972,2,1,85.86982418948135,10.17617298969562,1,0
0,23.11784194803288,4,2,52.13474848283241,51.58118555915495,1,0
2,21.24068129702048,2,7,92.6490560791308,15.662881874940792,0,1
1,75.32823288679899,6,10,73.81615901374701,42.23901187439013,0,1
3,82.2914843440328,16,5,52.26282159935193,87.18960960368155,1,1
4,53.86874530808706,18,4,61.41768562746869,7.703450542774471,1,0
0,15.730040101066136,3,4,59.01208322108437,39.27224896399126,1,0
1,33.04261532254423,20,1,88.22082073452975,60.03114654119204,0,1
1,37.30005060958867,18,2,75.00876495513569,40.363036378536734,0,0
4,68.98881630790898,6,10,84.50448696008515,84.66324347478503,0,1
0,88.1488350383296,12,10,65.8619624417011,13.584945573827213,1,0
2,63.56622720534732,17,3,53.37158304428779,99.4365247947713,1,0
3,31.552160481908224,20,8,53.24239119660152,96.82866515208812,1,1
2,91.0211104941989,12,10,85.12425558137346,12.54602083662052,1,1
4,32.02715058598108,11,1,86.14617150287111,22.9870434548176,1,0
3,68.0356213688163,5,7,66.47214822919334,45.93878111040423,0,0
4,56.223202447808006,3,7,92.19076583540448,69.86186633839151,0,1
4,75.25150274364083,2,4,65.33910530960303,93.45354705248288,1,0
3,49.36755489789932,3,10,56.8523465386082,62.878410891504245,0,0
0,39.42402422008121,11,6,97.02717158959425,62.01321308006674,1,1
1,47.0384971483366,9,10,61.51613772831657,68.46767432626496,0,1
3,51.52887941352196,14,5,92.3612260774822,50.021201057786335,1,1
4,82.22566772567319,19,7,79.22481285491935,20.919340164400325,1,1
1,7.982895228494869,10,9,81.84611970282145,29.360386294550445,0,0
3,46.41415359582385,15,3,53.055055797567405,42.333211051105934,1,0
4,66.22668501845737,11,10,67.12071761470608,27.287817721902208,0,0
3,97.57720557306928,17,8,89.57459304178691,90.08223271839684,1,1
4,9.505128432079228,16,1,91.42525750261248,4.059151347110968,0,0
4,80.94237443400941,20,3,83.03371259226617,26.56148545957189,0,0
0,10.932774267994802,11,0,50.13540708516124,34.74481254036219,0,0
3,44.830856842939376,20,3,68.1081671895702,53.823163896209806,0,0
3,98.69286282380978,14,9,87.9716372837922,48.77883076603442,1,1
0,20.087388363979464,1,4,73.80778994439095,87.62131083478802,0,1
2,32.074057974892725,8,6,87.22188445170818,7.535434139725428,0,1
1,92.86548592246513,15,7,89.96747581267152,79.88753029051557,1,1
1,84.65008734998781,3,7,82.61630847497297,93.11772559096626,0,1
1,85.3618168215931,10,7,62.72206339303648,61.34236920339006,1,1
4,69.6461052572394,15,4,68.06181182857092,83.85505394349295,0,1
0,44.81631330912141,11,3,76.89748692498907,89.73771476215259,0,1
1,15.922962310085673,4,10,61.564101225228974,99.69113439068894,1,0
3,66.34025785288534,13,7,77.93462321266495,5.957215443606401,1,1
1,54.27619957806398,14,1,95.98360421082305,76.85280549977632,0,1
3,80.75250181768213,3,6,81.61978078393918,15.858887408262202,0,0
2,68.05684276207012,13,5,79.21516135652129,3.6572667629879207,1,1
3,23.57811987310197,0,0,65.71626122762571,99.46703614441805,0,0
3,7.65133445586623,12,9,57.142715780077154,32.95902838058207,0,1
4,43.16098752743123,15,10,84.47009308185338,38.70621821086699,0,1
1,93.39260809050454,10,2,91.30647291596652,36.060191357935125,0,0
4,7.209437499237452,18,9,86.90131850042842,69.6244627842567,1,1
4,36.56388292155058,20,6,67.09136823720122,60.82200655812334,1,1
3,64.17117985384878,3,3,94.60530508088507,59.19510833588914,0,0
0,81.59276045128139,0,10,72.16767665527632,84.16165213769719,0,1
2,20.048692750826792,2,6,64.90095381639912,10.900073617405193,1,1
1,46.82023506268197,19,6,98.66432258674772,64.00970560721852,1,1
1,55.74174246421135,2,9,72.68498961983161,6.103606859851441,0,0
2,35.26461683745711,19,4,64.8388695544175,50.04318874387496,0,0
3,88.32277041476216,10,10,99.78506972876528,51.7730945318202,1,1
0,57.51444952888696,7,0,54.96487324962428,68.15010011790832,0,0
3,34.95368545030774,14,1,98.14348198692468,32.86089806949405,1,0
4,16.847336443186332,12,4,68.09209013899925,97.1257892624867,0,0
4,77.07264376828938,5,6,86.97862136311508,10.238421118312846,1,0
4,57.27874801352514,3,5,61.4408292671737,57.255194595725335,0,0
4,72.02295198511582,11,9,68.80711374240252,17.428811977965943,0,0
2,62.86732450905718,5,10,95.26268195204456,4.426335214727583,0,0
1,31.360194400998527,15,3,89.78938164911133,7.767806948760181,0,0
3,69.69247089051106,10,6,96.0814553698861,38.08257968505296,1,1
3,35.30301125450568,18,6,75.5842276786646,21.916434846020373,0,1
2,26.54634550963483,5,6,68.03117246517128,77.7854712446648,1,0
3,34.73558544553983,16,1,77.23186101208047,30.02371558876853,0,0
4,51.918321412076025,19,7,88.67171080502786,84.06953312901732,0,1
4,6.894869662247129,4,2,94.25548545219172,79.54061289844874,1,0
2,67.40397284670557,4,7,70.58499975940546,41.504569024519554,0,0
1,69.7661535510461,1,5,86.93379924156267,99.5500629338827,0,1
3,28.076783717141,20,10,53.85676387874037,16.095728433259637,1,0
0,13.939127121082988,2,7,80.86111843167143,70.00622733569611,0,0
2,41.906253401476974,1,0,82.4140162522885,19.01466667248928,0,0
4,76.10871458399131,5,0,55.6631025634384,58.77972957793246,1,0
1,10.249754817407428,11,5,58.51236321130084,59.35758362989396,0,0
1,41.31020012128865,10,5,81.47978145504301,47.64522018173426,1,1
2,57.86260269966239,19,4,86.32709256849401,55.79419816635857,0,1
0,91.54385908695302,16,6,99.49670678266358,37.25819231887094,1,1
1,46.388293404426655,4,4,96.70765920782912,77.53772832594441,1,1
0,75.9036473310916,20,7,76.61167044661266,62.65953244148788,0,1
4,82.10382710717012,13,6,88.14198185346028,50.34104289722027,0,1
4,45.5228156486185,9,10,77.5880027324243,16.223002149574974,1,1
3,15.928488767402795,13,7,86.41677839367557,47.14555308511355,0,0
4,5.118720102176813,7,2,86.40088125504556,13.489746515210255,1,0
3,2.8281245844303604,9,2,95.20848787232272,30.246554249644685,0,0
2,56.04967618395469,3,9,87.49223467563775,84.47603637974295,0,1
1,91.1689931938379,4,2,67.93974808193558,70.41335269634361,1,0
2,21.935561684924902,14,9,62.283338002979136,2.0825523039357363,1,0
4,35.53734758025704,12,6,74.05365763441083,17.27608889476976,0,1
1,37.14001475644756,8,0,84.0933779263218,60.46229799604434,1,1
3,25.640940134126005,20,2,52.42824461334768,63.98832377324079,0,0
2,55.35923903430356,19,0,89.26841345560229,33.83162873975524,0,0
0,28.7332777587626,7,7,62.46358416791007,26.206405264119205,0,0
3,43.80242609547503,14,9,83.93588373950796,38.18635595483673,1,1
4,48.93709351021927,17,4,66.51776662421854,57.90417848156435,1,0
4,76.5226923117408,2,1,86.14920278630476,45.24258828932568,1,0
1,32.31294252383681,9,6,59.763998417384606,5.968204768228958,0,0
3,81.23285844374388,14,2,76.29236027865565,62.93774387772888,0,1
1,51.75959690628167,15,4,81.6985402723101,4.96159960050222,0,1
4,32.945687000704204,17,4,61.83496203276966,58.21602395149943,0,0
2,93.77413689822572,18,2,91.01999193192596,79.07102251994925,0,1
0,81.9306125739239,6,10,55.48734063549681,68.05038836929093,1,1
2,39.23740313460987,14,0,81.30418261872175,27.98085298041116,0,0
1,25.89158506655888,16,10,70.23606131722742,40.86297521462651,0,1
2,89.01516965132596,15,4,76.45481415218147,5.78494058027732,1,1
4,56.55387103108227,8,10,51.99516353056441,7.424487497093812,1,0
2,34.13960964813686,11,9,51.12226254878031,42.03543747216215,1,0
0,55.16563661432116,14,2,87.10412804520391,24.83757439200639,1,0
0,51.690315521767175,15,5,93.32716401593272,94.0960024584657,1,1
4,44.94775310660744,17,8,65.47227031951684,46.21357467763103,1,0
2,40.25738352888393,20,7,76.57770820446393,26.438270067844027,1,1
1,8.251314806631623,9,5,99.51231666917376,73.76636490277235,0,1
2,71.22968377986174,18,8,85.37765301056649,50.88257018395211,1,1
1,26.11060495979618,19,5,79.88484489230936,51.55526361388099,1,1
4,86.11314956672102,19,10,76.39839962994306,9.720650143776322,0,1
4,63.47551203860193,0,8,64.59110318839869,93.39993900936364,0,0
4,39.42517501922268,3,6,66.74098659595973,72.98151651055278,0,0
2,57.56068152787717,17,5,92.32897393244544,72.0352958386703,1,1
4,95.58600230986356,14,8,58.650368510868034,30.96192905601367,1,0
3,35.78423753083775,17,4,89.91214033030448,18.83297585922648,0,1
3,97.15077127666396,0,3,52.799205091367,51.67060815393847,0,0
2,60.61327630651897,10,2,81.21151120163952,66.33432715473475,0,1
2,12.338753964308475,3,10,83.66422252745326,17.667288088726007,0,0
0,94.419733394201,3,5,93.54961615846231,5.143147090024513,1,0
4,91.4113163293433,14,10,91.73512175982664,70.4763683662552,0,1
0,30.82189818459691,12,10,91.52489725513747,76.43774518680986,1,1
2,14.930075251731852,17,10,52.73478363875876,29.053532953963813,1,0
1,88.94425565555959,2,1,86.08977099732272,55.60022761223251,0,0
2,32.19059316415234,5,6,56.634179842165,91.23660356563018,1,0
3,16.910621569907583,16,1,75.0180616386887,33.750157832753345,0,0
2,59.50768181184535,3,5,77.81780053720973,74.06961657952448,0,1
0,61.37700476356824,1,5,77.1746357594418,91.93054565263095,0,1
4,2.8339330978496307,3,2,76.8035661935501,26.371640287957632,1,0
3,45.9728017116821,18,4,90.87216109385813,29.712887865868225,1,1
0,32.824785316832646,18,5,70.0330020960529,4.15323584204732,1,1
1,74.13902486294117,9,6,91.95390885947496,55.80260171247807,1,1
0,13.72914881889097,8,8,57.83848938586621,59.40717916067258,1,0
1,24.04518875931042,15,1,71.53568769077859,44.71913352046789,0,0
2,45.08418246514583,4,10,61.22733848218596,82.10829083053365,1,0
2,97.90674550264522,12,8,98.42002008174622,93.05213674672147,1,1
3,38.73632509555283,9,9,53.23244712439244,60.12700380527325,1,1
0,47.447438808172464,15,0,56.03538406949573,47.632282962614056,1,0
3,95.50911382264552,11,4,50.17083343419461,88.30664867445309,0,1
2,56.97890645696892,12,3,57.01228390811051,87.91303358484058,0,0
1,5.037716330116292,4,8,50.74483875012115,2.476604793222548,0,0
0,23.251263528223127,3,8,71.72758960896063,72.02755797828519,0,1
0,26.517766347182857,4,7,74.79128275783417,21.26293504809803,0,0
1,14.864436401288676,20,9,58.266368918573015,4.085668756352956,0,0
0,74.80480544992449,20,7,68.94076968048994,51.18185493943873,1,0
3,20.513497843541565,16,0,89.20983893441907,92.72535572765392,0,1
4,32.29438390614867,1,7,76.73695474446072,11.968910434299262,0,0
1,12.489292479072322,15,8,58.09447076832463,62.18318685327593,0,0
0,41.9362165692738,6,5,66.73788578834652,35.729229473548244,0,0
3,86.28600642192673,8,8,80.20691905767156,44.221615424361374,1,0
4,75.06084720460952,6,0,64.46021082719179,17.070614154151066,0,0
2,29.940622068420712,16,0,64.69343309618507,85.09200969045438,0,0
2,89.45090307225024,15,10,69.34378948605169,69.08701320313588,0,1
1,61.84963907455372,11,9,63.39616297537751,75.80396351217694,0,1
3,86.71830606657427,17,3,93.62493911984517,90.34173552698556,1,1
3,39.7777827755731,14,7,72.69672853750554,33.367166865292354,0,1
1,36.28536766062097,4,2,82.86708755893753,11.539492142623953,0,0
3,69.62376666513076,8,5,53.22792950866511,68.1163618448635,0,1
0,73.87213228937145,14,2,84.42453436842878,69.20873812896026,1,1
3,38.61250480523944,8,10,78.77527883890221,33.761367962133505,0,1
1,41.76301909143408,17,10,88.85974892164987,11.256518721483069,1,1
1,82.96329415275737,4,6,92.95064966322728,23.519814933359896,0,0
1,53.8847992890533,6,5,89.90833664395817,88.21053867693976,1,1
1,41.79726735362138,12,7,57.36097417182258,63.4905537583557,1,1
4,29.599842638048447,17,0,55.94513302094105,74.50004468590338,0,0
0,82.41398786743062,17,2,91.8095365362276,86.7305765420216,0,1
0,59.17923609585277,0,10,89.19839630441055,2.6800239315407093,1,0
0,41.99271475101383,2,2,60.52167006396997,95.31058877156744,0,0
1,57.59233260374464,8,8,78.44801830430681,33.61699337745658,0,1
3,37.51957761502656,19,8,61.33318209661013,99.2082781243852,1,1
3,44.8066400531357,0,6,78.87660832926375,64.17516821859721,1,1
1,45.67031601456123,3,8,70.43506456044216,56.005734691931565,1,0
4,33.232532119382135,20,4,51.14061459373516,70.88110926753039,0,1
2,96.62439619471527,7,10,67.26456628288143,99.62886107893335,0,1
1,45.84846028763866,18,6,75.30096177683029,78.78008003527009,1,1
4,72.12570599881859,11,5,58.647613912015935,26.2047514032945,1,0
2,89.5763350872597,16,6,77.59473245526046,27.193385991240525,1,1
0,54.359106570561934,12,5,85.91084142454116,5.751968986511546,1,1
2,56.566275970765005,11,5,76.44036991872126,65.04258285419971,0,1
1,91.21219672115248,9,3,66.11088654104391,11.911350287365108,1,0
2,79.14074446170686,12,10,55.63677717369828,31.15294023350209,1,0
2,38.49192939897235,10,9,53.54277202145778,67.6367585436527,1,1
3,40.291909844266975,10,6,76.90041458535812,16.697547059473173,1,1
2,3.445032470925017,0,10,63.50569034889676,4.459207129595222,1,0
4,87.80795182689418,17,5,91.88887962327816,45.81894943125421,1,1
2,76.59791459720401,17,10,97.48237356070231,9.95492334995386,1,1
4,93.4520207827882,16,4,81.8099971352833,77.37617925541625,0,1
2,43.01451278917853,1,0,64.32598075642163,29.8173986434391,0,0
2,63.08670101205063,16,6,89.62368753268879,25.41134413181421,0,1
4,2.7001260755745853,17,5,89.72837819776579,73.48801466974444,1,1
3,98.94560189016188,14,7,87.9898179833973,4.486716627892462,0,1
1,4.264717424576747,16,9,76.56118189869028,40.92120495723496,0,0
3,49.70209787832631,3,4,65.3512461121026,58.47893380859058,0,0
4,99.58978648863808,19,8,68.91517906005205,37.75361978900138,0,0
0,15.89905430918597,5,4,86.5009032812485,2.05242611562354,0,0
1,61.79031709028379,6,10,91.84710167299738,79.0707791608025,1,1
1,21.5809174710513,5,2,62.896792756507125,38.126141721612896,0,0
2,22.92786133710436,9,8,81.98788562197225,32.3681418557598,1,1
1,92.9987845168951,20,3,77.60044548572311,82.57708623510064,1,1
1,94.5736693961949,14,7,88.49818594753948,27.27325492544831,0,1
3,53.66520171515333,7,2,91.34311579583006,33.14878370890796,0,0
2,53.285865670101614,20,1,76.06448490521397,43.80158818846287,1,0
3,39.33456785084127,7,5,77.16769356481481,19.101351924154887,0,1
0,6.166314204669921,6,4,66.34482477478399,34.896718956479724,1,0
4,36.139254484434936,3,6,91.98922463475586,25.613082135186225,0,0
4,1.0397528585086473,4,10,78.6225737123736,11.924841018823765,0,0
3,16.59255425950458,0,3,81.64662844250421,32.692172982014135,1,0
1,61.86232436246997,10,9,60.24229871204857,80.38039706006398,0,1
1,50.06973816744146,15,0,99.58565368277807,60.683540429541125,0,1
4,49.5554929905913,12,8,70.67432763952009,6.656428978205531,0,1
2,32.61902756653483,8,5,70.41986637031948,2.2316557055525266,1,1
0,15.661979064085616,18,9,85.33844365003027,35.61501856747648,1,0
4,96.6133614805898,6,1,80.71345863889607,79.88211273366333,1,1
2,69.00581426065594,13,2,76.44862026250252,8.374900624777837,1,0
0,36.65406929975487,14,4,53.84651751104959,21.35483212449005,1,0
3,49.68727262974314,9,5,82.27238002936605,29.719052775933854,1,1
1,52.43068362173313,1,1,98.23916322592645,30.862943807079134,1,0
3,67.55403105332404,13,5,69.43863068115535,2.2932168754681737,1,0
2,27.82535757925073,16,4,54.6024254915169,6.292135333088488,1,0
3,33.38205909416222,16,3,94.56605872212825,23.802830676379585,1,0
4,18.666616735739105,17,1,83.26655710696622,82.21972796659743,0,0
0,64.7952200659047,13,0,90.6279381918082,41.93030287665561,0,0
0,12.196874202958425,8,4,84.19656629596786,12.002782266431232,1,0
2,50.81726233742143,13,6,54.522084386453486,77.53758700131031,0,1
0,21.6748650247464,18,0,99.02769623228534,68.81663365170705,0,1
3,70.22503078930191,3,7,89.9936083068051,36.850391828589856,0,0
2,3.007717402974577,2,1,81.29167354802294,19.481714005073524,0,0
2,88.74327873038857,5,7,88.5228974760044,93.7846579004087,1,1
1,18.093082708661385,20,6,51.1774135356825,82.03950879420458,1,0
2,5.928319150781332,16,6,60.479894156409394,19.59374586326471,1,0
4,20.36149406305078,20,9,87.47557141839648,44.48450276270827,1,1
3,89.61551634727911,16,3,96.61769356081572,67.27726814184227,1,1
